#1
double tab1(12782,21)   # comment line
30900	8.096071429	20.36571429	23.49357143	11.30285714	13.71982143	22.54803571	2.41	5.558928571	3.054821429	2.901607143	14.00714286	1.140714286	9.7	2	3.8	5.337857143	5.008928571	4.634625	5.010107143	2.034
31200	8.091428571	20.21428571	23.19142857	11.13714286	13.55642857	22.23071429	2.41	5.558571429	3.056428571	2.902142857	13.84285714	1.144285714	9.7	2	3.8	5.337142857	5.008571429	4.6345	5.010142857	2.036
31500	8.086785714	20.06285714	22.88928571	10.97142857	13.39303571	21.91339286	2.41	5.558214286	3.058035714	2.902678571	13.67857143	1.147857143	9.7	2	3.8	5.336428571	5.008214286	4.634375	5.010178571	2.038
31800	8.082142857	19.91142857	22.58714286	10.80571429	13.22964286	21.59607143	2.41	5.557857143	3.059642857	2.903214286	13.51428571	1.151428571	9.7	2	3.8	5.335714286	5.007857143	4.63425	5.010214286	2.04
32100	8.0775	19.76	22.285	10.64	13.06625	21.27875	2.41	5.5575	3.06125	2.90375	13.35	1.155	9.7	2	3.8	5.335	5.0075	4.634125	5.01025	2.042
32400	8.072857143	19.60857143	21.98285714	10.47428571	12.90285714	20.96142857	2.41	5.557142857	3.062857143	2.904285714	13.18571429	1.158571429	9.7	2	3.8	5.334285714	5.007142857	4.634	5.010285714	2.044
32700	8.068214286	19.45714286	21.68071429	10.30857143	12.73946429	20.64410714	2.41	5.556785714	3.064464286	2.904821429	13.02142857	1.162142857	9.7	2	3.8	5.333571429	5.006785714	4.633875	5.010321429	2.046
33000	8.063571429	19.30571429	21.37857143	10.14285714	12.57607143	20.32678571	2.41	5.556428571	3.066071429	2.905357143	12.85714286	1.165714286	9.7	2	3.8	5.332857143	5.006428571	4.63375	5.010357143	2.048
33300	8.058928571	19.15428571	21.07642857	9.977142857	12.41267857	20.00946429	2.41	5.556071429	3.067678571	2.905892857	12.69285714	1.169285714	9.7	2	3.8	5.332142857	5.006071429	4.633625	5.010392857	2.05
33600	8.054285714	19.00285714	20.77428571	9.811428571	12.24928571	19.69214286	2.41	5.555714286	3.069285714	2.906428571	12.52857143	1.172857143	9.7	2	3.8	5.331428571	5.005714286	4.6335	5.010428571	2.052
33900	8.049642857	18.85142857	20.47214286	9.645714286	12.08589286	19.37482143	2.41	5.555357143	3.070892857	2.906964286	12.36428571	1.176428571	9.7	2	3.8	5.330714286	5.005357143	4.633375	5.010464286	2.054
34200	8.045	18.7	20.17	9.48	11.9225	19.0575	2.41	5.555	3.0725	2.9075	12.2	1.18	9.7	2	3.8	5.33	5.005	4.63325	5.0105	2.056
34500	8.040357143	18.54857143	19.86785714	9.314285714	11.75910714	18.74017857	2.41	5.554642857	3.074107143	2.908035714	12.03571429	1.183571429	9.7	2	3.8	5.329285714	5.004642857	4.633125	5.010535714	2.058
34800	8.035714286	18.39714286	19.56571429	9.148571429	11.59571429	18.42285714	2.41	5.554285714	3.075714286	2.908571429	11.87142857	1.187142857	9.7	2	3.8	5.328571429	5.004285714	4.633	5.010571429	2.06
35100	8.031071429	18.24571429	19.26357143	8.982857143	11.43232143	18.10553571	2.41	5.553928571	3.077321429	2.909107143	11.70714286	1.190714286	9.7	2	3.8	5.327857143	5.003928571	4.632875	5.010607143	2.062
35400	8.026428571	18.09428571	18.96142857	8.817142857	11.26892857	17.78821429	2.41	5.553571429	3.078928571	2.909642857	11.54285714	1.194285714	9.7	2	3.8	5.327142857	5.003571429	4.63275	5.010642857	2.064
35700	8.021785714	17.94285714	18.65928571	8.651428571	11.10553571	17.47089286	2.41	5.553214286	3.080535714	2.910178571	11.37857143	1.197857143	9.7	2	3.8	5.326428571	5.003214286	4.632625	5.010678571	2.066
36000	8.017142857	17.79142857	18.35714286	8.485714286	10.94214286	17.15357143	2.41	5.552857143	3.082142857	2.910714286	11.21428571	1.201428571	9.7	2	3.8	5.325714286	5.002857143	4.6325	5.010714286	2.068
36300	8.0125	17.64	18.055	8.32	10.77875	16.83625	2.41	5.5525	3.08375	2.91125	11.05	1.205	9.7	2	3.8	5.325	5.0025	4.632375	5.01075	2.07
36600	8.007857143	17.48857143	17.75285714	8.154285714	10.61535714	16.51892857	2.41	5.552142857	3.085357143	2.911785714	10.88571429	1.208571429	9.7	2	3.8	5.324285714	5.002142857	4.63225	5.010785714	2.072
36900	8.003214286	17.33714286	17.45071429	7.988571429	10.45196429	16.20160714	2.41	5.551785714	3.086964286	2.912321429	10.72142857	1.212142857	9.7	2	3.8	5.323571429	5.001785714	4.632125	5.010821429	2.074
